radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,Snapshot_Date,Status
LTE,268,1,167,77069493,-1,-9.0,39.5554,1000,10,1,1758077686,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,77069473,-1,-8.9992,39.5552,1000,15,1,1758077856,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,77061805,-1,-8.9883,39.5518,792,41,1,1758077972,1759865042,0,2026-01-22,ACTIVE
LTE,268,1,167,76979855,-1,-8.9919,39.5532,1000,11,1,1758081434,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,77059215,-1,-8.9874,39.5521,1000,8,1,1758081464,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,77059245,-1,-8.9807,39.5505,671,40,1,1758081560,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,77059255,-1,-8.9799,39.5505,847,43,1,1758081624,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,77061813,-1,-8.9721,39.5492,738,50,1,1758082538,1759864981,0,2026-01-22,ACTIVE
LTE,268,1,167,77059253,-1,-8.9766,39.552,1000,20,1,1758082963,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,77059244,-1,-8.9736,39.5508,574,39,1,1758088764,1759778829,0,2026-01-22,ACTIVE
LTE,268,1,167,77059254,-1,-8.9742,39.5508,566,50,1,1758088780,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,76979895,-1,-8.9888,39.5518,1482,19,1,1758093550,1759864982,0,2026-01-22,ACTIVE
LTE,268,1,167,76972175,-1,-8.9899,39.5526,1000,3,1,1758098246,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,76974735,-1,-8.9899,39.5526,1000,2,1,1758098246,1759302786,0,2026-01-22,ACTIVE
LTE,268,1,167,77059243,-1,-8.9762,39.552,500,44,1,1758107595,1759864981,0,2026-01-22,ACTIVE
LTE,268,1,167,76979875,-1,-8.992,39.5531,1000,5,1,1758110300,1759778826,0,2026-01-22,ACTIVE
LTE,268,1,167,77061795,-1,-8.9936,39.5534,1000,15,1,1758110340,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,76964494,-1,-8.9903,39.5523,1000,6,1,1758110340,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,76969655,-1,-8.9914,39.5525,1000,6,1,1758110459,1759778825,0,2026-01-22,ACTIVE
LTE,268,1,167,77061803,-1,-8.9724,39.548,849,50,1,1758120570,1759778829,0,2026-01-22,ACTIVE
LTE,268,1,167,76974775,-1,-8.993,39.5534,1000,1,1,1758124392,1758124392,0,2026-01-22,ACTIVE
LTE,268,1,167,77059213,-1,-8.989,39.5528,1000,2,1,1758901570,1759302786,0,2026-01-22,ACTIVE
LTE,268,1,167,77059235,-1,-8.989,39.5527,1000,3,1,1758901570,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,77061774,-1,-8.9864,39.5435,1000,1,1,1759243418,1759243418,0,2026-01-22,ACTIVE
LTE,268,1,167,77061814,-1,-8.9864,39.5435,1000,1,1,1759243418,1759243418,0,2026-01-22,ACTIVE
LTE,268,1,167,76964534,-1,-8.9914,39.5527,1000,8,1,1759247303,1759864982,0,2026-01-22,ACTIVE
LTE,268,1,167,76867254,-1,-8.9971,39.5544,1000,1,1,1759248327,1759248327,0,2026-01-22,ACTIVE
LTE,268,2,11101,25986741,-1,-8.8242,39.733,1000,4,1,1759586562,1759607642,0,2026-01-22,ACTIVE
LTE,268,2,11101,25986611,-1,-8.8245,39.7326,1000,2,1,1759586953,1759607642,0,2026-01-22,ACTIVE
LTE,268,2,11101,25986613,-1,-8.8245,39.7303,1000,1,1,1759587239,1759587239,0,2026-01-22,ACTIVE
LTE,268,2,11101,25986651,-1,-8.8236,39.7313,1000,1,1,1759587299,1759587299,0,2026-01-22,ACTIVE
LTE,268,2,11101,231348315,-1,-8.8261,39.7354,1000,1,1,1759587429,1759587429,0,2026-01-22,ACTIVE
LTE,268,2,11101,26619228,-1,-8.817,39.7396,1000,2,1,1759587490,1759607642,0,2026-01-22,ACTIVE
LTE,268,2,11101,26618972,-1,-8.8169,39.7395,1000,1,1,1759587510,1759587510,0,2026-01-22,ACTIVE
LTE,268,2,11101,25986101,-1,-8.8045,39.7341,1000,3,1,1759587600,1759607642,0,2026-01-22,ACTIVE
LTE,268,2,11101,25986100,-1,-8.8016,39.7349,1000,2,1,1759587625,1759607642,0,2026-01-22,ACTIVE
LTE,268,2,11101,25986230,-1,-8.7999,39.7353,1000,1,1,1759587640,1759587640,0,2026-01-22,ACTIVE
LTE,268,2,11101,25988021,-1,-8.7947,39.7381,1000,3,1,1759587665,1759607642,0,2026-01-22,ACTIVE
LTE,268,2,11101,25982647,-1,-8.7988,39.7354,1000,1,1,1759587655,1759587655,0,2026-01-22,ACTIVE
LTE,268,2,11101,25987931,-1,-8.7939,39.7367,1000,1,1,1759587690,1759587690,0,2026-01-22,ACTIVE
LTE,268,2,11101,230787510,-1,-8.7108,39.7125,1000,1,1,1759588136,1759588136,0,2026-01-22,ACTIVE
LTE,268,2,21602,128741939,-1,-8.655,39.5553,1000,2,1,1759588773,1759607642,0,2026-01-22,ACTIVE
LTE,268,1,167,77046414,-1,-8.9989,39.5552,1000,1,1,1759577231,1759577231,0,2026-01-22,ACTIVE
LTE,268,1,167,76990113,-1,-8.9965,39.5553,1000,2,1,1759580525,1759778826,0,2026-01-22,ACTIVE
LTE,268,1,167,76874894,-1,-8.997,39.5543,1000,2,1,1759580959,1759865041,0,2026-01-22,ACTIVE
LTE,268,1,167,77072015,-1,-9.0,39.5554,1000,1,1,1759583678,1759583678,0,2026-01-22,ACTIVE
LTE,268,1,167,77061773,-1,-8.9808,39.5477,1000,2,1,1759637626,1759778828,0,2026-01-22,ACTIVE
LTE,268,1,167,77064353,-1,-8.9972,39.5537,1000,1,1,1759821744,1759821744,0,2026-01-22,ACTIVE
GSM,268,1,43,47259,-1,-8.8171,39.7463,1000,5,1,1761716663,1770807302,0,2026-01-22,ACTIVE
LTE,268,3,167,76880015,-1,-8.8651,39.6834,1000,4,1,1770986926,1771996981,0,2026-01-22,ACTIVE
LTE,268,3,167,76872375,-1,-8.865,39.6831,1000,1,1,1771091372,1771091372,0,2026-01-22,ACTIVE
LTE,268,3,167,76872335,-1,-8.8649,39.6832,1000,2,1,1771122139,1771144802,0,2026-01-22,ACTIVE
LTE,268,3,167,76877455,-1,-8.8649,39.6834,1000,1,1,1771122275,1771122275,0,2026-01-22,ACTIVE
LTE,268,3,167,76854413,-1,-8.8654,39.6834,1000,15,1,1771122877,1771158961,0,2026-01-22,ACTIVE
GSM,268,6,8310,21987,0,-8.7273,39.7328,2595,50,1,1458862299,1732831261,0,2026-01-23,ACTIVE
GSM,268,6,8310,7539,0,-8.7432,39.7706,1333,50,1,1458862298,1732830961,0,2026-01-23,ACTIVE
GSM,268,6,8310,21047,0,-8.7227,39.8135,2327,84,1,1458862299,1726578544,0,2026-01-23,ACTIVE
GSM,268,6,8310,2714,0,-8.7413,39.7498,2756,102,1,1458862298,1726578906,0,2026-01-23,ACTIVE
GSM,268,6,8310,21078,0,-8.6865,39.6735,1459,50,1,1458862299,1732831562,0,2026-01-23,ACTIVE
GSM,268,6,8310,22700,0,-8.6697,39.5076,2651,50,1,1458862299,1732832461,0,2026-01-23,ACTIVE
GSM,268,6,8310,21048,0,-8.7176,39.8437,2430,49,1,1458862299,1732830661,0,2026-01-23,ACTIVE
GSM,268,6,8310,22784,0,-8.736,39.7872,5670,68,1,1458862299,1726578666,0,2026-01-23,ACTIVE
GSM,268,3,6300,1751,0,-8.7013,39.8745,2281,23,1,1458862419,1740599641,0,2026-01-23,ACTIVE
GSM,268,3,6300,16791,0,-8.7349,39.791,1725,27,1,1458862420,1739957221,0,2026-01-23,ACTIVE
GSM,268,3,6300,16191,0,-8.7187,39.8391,1886,22,1,1458862420,1739956921,0,2026-01-23,ACTIVE
GSM,268,3,6300,16192,0,-8.7193,39.8257,1856,21,1,1458862420,1733992510,0,2026-01-23,ACTIVE
GSM,268,3,6300,1551,0,-8.6947,39.6951,3453,26,1,1458862419,1737706805,0,2026-01-23,ACTIVE
GSM,268,3,6300,1752,0,-8.7093,39.8596,1994,24,1,1458862419,1737707705,0,2026-01-23,ACTIVE
GSM,268,3,6300,17591,0,-8.742,39.7674,6605,24,1,1458862420,1733992210,0,2026-01-23,ACTIVE
GSM,268,3,6300,1553,0,-8.7271,39.7329,1727,24,1,1458862419,1739957521,0,2026-01-23,ACTIVE
GSM,268,3,6300,1653,0,-8.7343,39.7888,3560,25,1,1458862419,1728500882,0,2026-01-23,ACTIVE
GSM,268,3,6300,1651,0,-8.7245,39.8072,2163,24,1,1458862419,1737707404,0,2026-01-23,ACTIVE
GSM,268,3,6300,3651,0,-8.7514,39.7666,7212,50,1,1458862419,1740663421,0,2026-01-23,ACTIVE
GSM,268,3,6300,17592,0,-8.7467,39.7549,1652,24,1,1458862420,1740600241,0,2026-01-23,ACTIVE
LTE,268,1,43,559875,0,-8.9372,39.8693,532,25,1,1458900711,1751223422,0,2026-01-23,ACTIVE
LTE,268,1,43,1209349,0,-8.8314,39.7275,704,50,1,1458900713,1751223481,0,2026-01-23,ACTIVE
LTE,268,1,43,1209350,0,-8.8443,39.7283,536,41,1,1458900713,1751223481,0,2026-01-23,ACTIVE
LTE,268,1,43,1568261,0,-8.8858,39.7428,1365,38,1,1458900714,1757777368,0,2026-01-23,ACTIVE
GSM,268,1,43,40751,0,-8.8201,39.8742,1373,10,1,1458907127,1727024702,0,2026-01-23,ACTIVE
GSM,268,1,43,40661,0,-8.845,39.8091,7420,15,1,1458907127,1727024461,0,2026-01-23,ACTIVE
GSM,268,1,43,7803,0,-8.9457,39.87,2122,6,1,1458907125,1751223422,0,2026-01-23,ACTIVE
GSM,268,1,43,60972,0,-8.8784,39.7506,1909,7,1,1458907127,1727024222,0,2026-01-23,ACTIVE
LTE,268,6,48310,396556,0,-8.8265,39.7281,1000,11,1,1458900790,1746998249,0,2026-01-23,ACTIVE
GSM,268,6,8310,7522,0,-8.679,39.6092,2549,27,1,1474182321,1748200872,0,2026-01-23,ACTIVE
LTE,268,6,48310,1110314,0,-8.6774,39.5139,3204,26,1,1526128425,1751217794,0,2026-01-23,ACTIVE
LTE,268,6,48310,1096490,0,-8.6746,39.5223,1234,50,1,1526128421,1751217794,0,2026-01-23,ACTIVE
LTE,268,6,48310,1110313,0,-8.6605,39.5014,1000,23,1,1526128461,1751217793,0,2026-01-23,ACTIVE
LTE,268,6,48310,1097769,0,-8.902,39.7235,948,43,1,1542037091,1758753241,0,2026-01-23,ACTIVE
LTE,268,6,48310,1113129,-1,-8.7283,39.7995,1684,48,1,1574518227,1748200951,0,2026-01-23,ACTIVE
LTE,268,6,48310,1113131,-1,-8.7369,39.7864,1000,20,1,1574518247,1748200893,0,2026-01-23,ACTIVE
LTE,268,6,48310,889100,-1,-8.7468,39.7502,1216,23,1,1574518357,1751217796,0,2026-01-23,ACTIVE
LTE,268,6,48310,1104169,-1,-8.744,39.7522,2202,45,1,1574518417,1751217796,0,2026-01-23,ACTIVE
LTE,268,6,48310,1104171,-1,-8.7547,39.7382,1000,24,1,1574518437,1746998250,0,2026-01-23,ACTIVE
LTE,268,6,48310,1095209,-1,-8.7631,39.7392,1000,20,1,1574518477,1746998250,0,2026-01-23,ACTIVE
LTE,268,6,48310,1582121,0,-8.9291,39.6932,1395,42,1,1581349012,1758753242,0,2026-01-23,ACTIVE
LTE,268,6,48310,1097770,0,-8.9188,39.7075,1599,50,1,1581349030,1758753242,0,2026-01-23,ACTIVE
LTE,268,6,48310,1098025,0,-8.7788,39.7664,1000,4,1,1596799219,1771263481,0,2026-01-23,ACTIVE
LTE,268,6,48310,841514,0,-8.6707,39.5995,1407,27,1,1598468639,1751217795,0,2026-01-23,ACTIVE
LTE,268,6,48310,1106475,0,-8.6627,39.5873,1346,14,1,1598468645,1746998104,0,2026-01-23,ACTIVE
LTE,268,6,48310,1722154,0,-8.6522,39.5666,1292,50,1,1598468679,1751217794,0,2026-01-23,ACTIVE
LTE,268,6,48310,1095211,0,-8.7677,39.7399,1000,15,1,1607093043,1746998250,0,2026-01-23,ACTIVE
LTE,268,6,48310,1096489,0,-8.6643,39.5319,1205,23,1,1607163718,1751217794,0,2026-01-23,ACTIVE
LTE,268,6,48310,889642,-1,-8.84,39.8294,1437,49,1,1618545892,1758753182,0,2026-01-23,ACTIVE
LTE,268,6,48310,1111593,-1,-8.8417,39.8152,568,38,1,1618546074,1758753182,0,2026-01-23,ACTIVE
LTE,268,6,48310,1111595,-1,-8.8538,39.7984,1644,48,1,1618546142,1758753183,0,2026-01-23,ACTIVE
LTE,268,6,48310,396586,-1,-8.8304,39.7285,849,33,1,1618546742,1746998249,0,2026-01-23,ACTIVE
LTE,268,6,48310,340267,-1,-8.8353,39.7256,961,28,1,1618546782,1746998250,0,2026-01-23,ACTIVE
LTE,268,6,48310,2108427,-1,-8.6699,39.5469,7227,50,1,1618755320,1751217794,0,2026-01-23,ACTIVE
GSM,268,6,8740,21050,-1,-8.701,39.8726,5340,84,1,1644839458,1726578245,0,2026-01-23,ACTIVE
LTE,268,6,48310,1722153,0,-8.6568,39.5524,1153,23,1,1651745372,1751217794,0,2026-01-23,ACTIVE
LTE,268,6,48310,1104170,0,-8.7282,39.7338,2469,32,1,1651928039,1751217796,0,2026-01-23,ACTIVE
LTE,268,6,48310,905258,0,-8.6877,39.669,1572,50,1,1652172820,1751217795,0,2026-01-23,ACTIVE
LTE,268,6,48310,905259,0,-8.6853,39.6821,810,50,1,1652283655,1751217795,0,2026-01-23,ACTIVE
LTE,268,6,48310,905257,0,-8.6846,39.6763,835,37,1,1652283681,1751217795,0,2026-01-23,ACTIVE
LTE,268,6,48310,905228,0,-8.6905,39.6641,1253,36,1,1652283687,1751217795,0,2026-01-23,ACTIVE
LTE,268,6,48740,1489962,0,-8.704,39.869,1364,50,1,1652344024,1751217797,0,2026-01-23,ACTIVE
LTE,268,6,48740,2007081,0,-8.7097,39.8578,1000,21,1,1652344065,1751217797,0,2026-01-23,ACTIVE
LTE,268,6,48310,888598,0,-8.7232,39.81,1396,50,1,1655454662,1748200951,0,2026-01-23,ACTIVE
LTE,268,6,48310,1110293,-1,-8.665,39.5061,5015,39,1,1656486502,1748200954,0,2026-01-23,ACTIVE
LTE,268,6,48740,2072332,0,-8.6285,39.8978,10506,24,1,1674497745,1748200893,0,2026-01-23,ACTIVE
LTE,268,6,48310,888599,0,-8.7187,39.8253,1191,50,1,1679683155,1751217797,0,2026-01-23,ACTIVE
LTE,268,6,48310,1582122,0,-8.9334,39.6877,1000,7,1,1679773084,1746998248,0,2026-01-23,ACTIVE
LTE,268,6,48310,1582123,0,-8.9506,39.6696,1247,50,1,1679773088,1758753242,0,2026-01-23,ACTIVE
LTE,268,6,48310,1582378,0,-8.9671,39.6457,2140,26,1,1679774067,1758753243,0,2026-01-23,ACTIVE
LTE,268,6,48310,1582349,0,-8.9679,39.6488,2594,18,1,1679774077,1746998248,0,2026-01-23,ACTIVE
LTE,268,6,48740,1489931,0,-8.6913,39.8919,2048,22,1,1681222669,1751217798,0,2026-01-23,ACTIVE
GSM,268,1,709,21183,-1,-8.6206,39.6511,3302,25,1,1684229173,1746555378,0,2026-01-23,ACTIVE
GSM,268,3,5510,62322,-1,-8.7016,39.7033,1337,21,1,1688382808,1740663721,0,2026-01-23,ACTIVE
GSM,268,3,5510,1451,-1,-8.6905,39.6642,1000,21,1,1688382926,1740664022,0,2026-01-23,ACTIVE
GSM,268,3,5510,1453,-1,-8.6941,39.6569,1251,50,1,1688382959,1726755604,0,2026-01-23,ACTIVE
GSM,268,3,5510,45143,-1,-8.6978,39.6441,1659,50,1,1688382979,1726755543,0,2026-01-23,ACTIVE
GSM,268,3,5510,45142,-1,-8.6953,39.6286,1482,23,1,1688383028,1737706505,0,2026-01-23,ACTIVE
GSM,268,3,5510,45653,-1,-8.6834,39.6138,1934,22,1,1688383057,1739958121,0,2026-01-23,ACTIVE
GSM,268,3,5510,45652,-1,-8.6634,39.5887,2683,22,1,1688383109,1740664321,0,2026-01-23,ACTIVE
GSM,268,3,5510,1353,-1,-8.6601,39.5444,1897,25,1,1688383206,1740664622,0,2026-01-23,ACTIVE
GSM,268,3,5510,18152,-1,-8.6521,39.5681,1061,25,1,1688383235,1737706205,0,2026-01-23,ACTIVE
GSM,268,3,5510,63931,-1,-8.6651,39.5333,2108,50,1,1688383323,1726755003,0,2026-01-23,ACTIVE
GSM,268,3,5510,63932,-1,-8.6714,39.5254,2095,21,1,1688383355,1737705905,0,2026-01-23,ACTIVE
GSM,268,3,5510,64002,-1,-8.6738,39.5109,1000,50,1,1688383395,1726584848,0,2026-01-23,ACTIVE
GSM,268,3,5510,64001,-1,-8.6641,39.5038,1817,23,1,1688383409,1739958721,0,2026-01-23,ACTIVE
GSM,268,1,43,41982,-1,-8.835,39.8436,6227,21,1,1689180642,1727024581,0,2026-01-23,ACTIVE
GSM,268,1,43,41990,-1,-8.8457,39.8079,2255,7,1,1689180655,1727024461,0,2026-01-23,ACTIVE
GSM,268,1,709,21200,-1,-8.695,39.626,1000,5,1,1689180748,1733100421,0,2026-01-23,ACTIVE
GSM,268,1,709,21182,-1,-8.6743,39.6828,1957,11,1,1689180809,1733100721,0,2026-01-23,ACTIVE
GSM,268,1,709,21246,-1,-8.6809,39.6139,1605,6,1,1689181040,1729534201,0,2026-01-23,ACTIVE
GSM,268,1,709,21248,-1,-8.6518,39.5645,1000,2,1,1689181045,1733100121,0,2026-01-23,ACTIVE
GSM,268,1,709,21266,-1,-8.6589,39.5465,1315,5,1,1689181045,1729533902,0,2026-01-23,ACTIVE
GSM,268,1,709,21195,-1,-8.6175,39.6521,1828,12,1,1690461962,1754763127,0,2026-01-23,ACTIVE
GSM,268,3,5510,18893,-1,-8.6868,39.685,1719,31,1,1690474052,1728501482,0,2026-01-23,ACTIVE
GSM,268,1,709,21185,-1,-8.6351,39.6694,1000,6,1,1690537868,1728155464,0,2026-01-23,ACTIVE
GSM,268,1,709,21184,-1,-8.637,39.6648,3961,11,1,1690550144,1734117171,0,2026-01-23,ACTIVE
GSM,268,1,709,21596,-1,-8.838,39.6756,1000,13,1,1690558252,1743189248,0,2026-01-23,ACTIVE
GSM,268,3,5510,18153,-1,-8.666,39.5927,2408,21,1,1694787934,1726755302,0,2026-01-23,ACTIVE
GSM,268,3,6300,7902,-1,-8.8247,39.8642,1950,50,1,1697541068,1753026902,0,2026-01-23,ACTIVE
GSM,268,3,5510,27391,-1,-8.9282,39.6942,1803,42,1,1697541870,1753026302,0,2026-01-23,ACTIVE
GSM,268,3,5510,27393,-1,-8.956,39.6588,3788,50,1,1697541942,1753026182,0,2026-01-23,ACTIVE
GSM,268,3,5510,62353,-1,-8.6867,39.6836,1333,21,1,1697754135,1730651943,0,2026-01-23,ACTIVE
GSM,268,3,5510,62352,-1,-8.6855,39.6739,1050,22,1,1697806059,1739957821,0,2026-01-23,ACTIVE
LTE,268,1,43,128389643,-1,-8.6918,39.8886,1000,21,1,1710656103,1756055526,0,2026-01-23,ACTIVE
LTE,268,1,43,128389673,-1,-8.6951,39.883,1246,28,1,1710656103,1751217798,0,2026-01-23,ACTIVE
LTE,268,1,43,128389674,-1,-8.7066,39.8642,1702,50,1,1710656173,1751217797,0,2026-01-23,ACTIVE
LTE,268,1,43,128392203,-1,-8.7124,39.8543,1269,50,1,1710656253,1731103525,0,2026-01-23,ACTIVE
LTE,268,1,43,128392204,-1,-8.7172,39.8461,1371,46,1,1710656263,1731103539,0,2026-01-23,ACTIVE
LTE,268,1,43,128438285,-1,-8.7207,39.8341,1000,17,1,1710656313,1751217797,0,2026-01-23,ACTIVE
LTE,268,1,43,128438315,-1,-8.7195,39.8283,1284,47,1,1710656323,1731103539,0,2026-01-23,ACTIVE
LTE,268,1,43,128438314,-1,-8.7244,39.8071,1798,50,1,1710656413,1731103539,0,2026-01-23,ACTIVE
LTE,268,1,43,128041483,-1,-8.7285,39.8016,2469,31,1,1710656483,1731103539,0,2026-01-23,ACTIVE
LTE,268,1,43,128041485,-1,-8.737,39.7862,1347,42,1,1710656513,1731103540,0,2026-01-23,ACTIVE
LTE,268,1,43,128453673,-1,-8.7425,39.775,1360,33,1,1710656553,1731103539,0,2026-01-23,ACTIVE
LTE,268,1,43,128456235,-1,-8.7391,39.7404,961,43,1,1710656623,1751217796,0,2026-01-23,ACTIVE
LTE,268,1,43,128456234,-1,-8.73,39.7355,966,49,1,1710656723,1751217796,0,2026-01-23,ACTIVE
LTE,268,1,43,128456233,-1,-8.7215,39.7291,1024,25,1,1710656753,1751217796,0,2026-01-23,ACTIVE
LTE,268,1,709,77007885,-1,-8.7142,39.7202,1523,21,1,1710656763,1751217796,0,2026-01-23,ACTIVE
LTE,268,1,709,77007925,-1,-8.7154,39.7223,1221,50,1,1710656783,1756055524,0,2026-01-23,ACTIVE
LTE,268,1,709,77007924,-1,-8.7079,39.7094,1080,30,1,1710656853,1756055524,0,2026-01-23,ACTIVE
LTE,268,1,709,77007923,-1,-8.6983,39.6995,1521,50,1,1710656883,1756055524,0,2026-01-23,ACTIVE
LTE,268,1,709,77013045,-1,-8.6864,39.684,998,35,1,1710656953,1756055524,0,2026-01-23,ACTIVE
LTE,268,1,709,77013043,-1,-8.6844,39.6777,1000,22,1,1710656983,1755467893,0,2026-01-23,ACTIVE
LTE,268,1,709,77015603,-1,-8.6895,39.6654,846,50,1,1710657003,1751217795,0,2026-01-23,ACTIVE
LTE,268,1,709,77013044,-1,-8.686,39.6733,1340,26,1,1710657013,1756055524,0,2026-01-23,ACTIVE
LTE,268,1,709,77015605,-1,-8.6921,39.6615,1117,31,1,1710657053,1756055524,0,2026-01-23,ACTIVE
LTE,268,1,709,87322165,-1,-8.6967,39.6491,1519,44,1,1710657083,1756055524,0,2026-01-23,ACTIVE
LTE,268,1,709,87322164,-1,-8.6985,39.6368,1000,20,1,1710657154,1756055524,0,2026-01-23,ACTIVE
LTE,268,1,709,87322124,-1,-8.6978,39.6312,951,30,1,1710669339,1731103541,0,2026-01-23,ACTIVE
LTE,268,1,43,128041484,-1,-8.737,39.7852,676,25,1,1710669909,1731103525,0,2026-01-23,ACTIVE
LTE,268,1,43,128438324,-1,-8.7219,39.8134,1332,34,1,1710669969,1756055525,0,2026-01-23,ACTIVE
LTE,268,1,709,77015563,-1,-8.6906,39.6642,1050,18,1,1688660523,1731103540,0,2026-01-23,ACTIVE
LTE,268,1,709,77015565,-1,-8.6957,39.6566,1000,12,1,1688660573,1731103540,0,2026-01-23,ACTIVE
LTE,268,1,709,87322125,-1,-8.6975,39.6457,1245,50,1,1688660583,1751217795,0,2026-01-23,ACTIVE
LTE,268,1,709,87337525,-1,-8.6946,39.6251,1000,22,1,1688660683,1756055524,0,2026-01-23,ACTIVE
LTE,268,1,709,87337524,-1,-8.6721,39.601,2001,45,1,1688660753,1756055523,0,2026-01-23,ACTIVE
LTE,268,1,709,87340085,-1,-8.6646,39.5908,1754,49,1,1688660773,1756055523,0,2026-01-23,ACTIVE
LTE,268,1,709,87340083,-1,-8.6533,39.574,1000,18,1,1688660863,1755467892,0,2026-01-23,ACTIVE
LTE,268,1,709,87340084,-1,-8.6529,39.5714,1705,43,1,1688660873,1756055523,0,2026-01-23,ACTIVE
LTE,268,1,709,87342605,-1,-8.6533,39.5578,1248,36,1,1688660913,1756055523,0,2026-01-23,ACTIVE
LTE,268,1,709,87345163,-1,-8.6642,39.5313,934,35,1,1688660983,1731103541,0,2026-01-23,ACTIVE
LTE,268,1,709,87345203,-1,-8.6603,39.5427,1670,50,1,1688661023,1756055523,0,2026-01-23,ACTIVE
LTE,268,1,709,87345204,-1,-8.6728,39.525,872,39,1,1688661033,1756055523,0,2026-01-23,ACTIVE
LTE,268,1,709,87352884,-1,-8.6778,39.5175,1390,35,1,1688661073,1756055523,0,2026-01-23,ACTIVE
LTE,268,1,709,87352883,-1,-8.6722,39.5092,1032,41,1,1688661093,1756055523,0,2026-01-23,ACTIVE
LTE,268,6,48310,1111575,-1,-8.8462,39.8067,2255,29,1,1711287684,1758753183,0,2026-01-23,ACTIVE
LTE,268,6,48310,1105429,-1,-8.8707,39.7709,2577,50,1,1711287764,1758753183,0,2026-01-23,ACTIVE
LTE,268,6,48310,1117965,-1,-8.8792,39.7445,518,50,1,1711287904,1746998249,0,2026-01-23,ACTIVE
LTE,268,6,48310,1118998,-1,-8.886,39.7396,1187,43,1,1711287914,1758753241,0,2026-01-23,ACTIVE
LTE,268,6,48310,1105420,-1,-8.8865,39.7365,1000,11,1,1711287934,1746998249,0,2026-01-23,ACTIVE
LTE,268,6,48310,1107213,-1,-8.8889,39.7332,1000,9,1,1711287944,1746998249,0,2026-01-23,ACTIVE
LTE,268,6,48310,1097739,-1,-8.8942,39.73,2048,31,1,1711287964,1758753241,0,2026-01-23,ACTIVE
LTE,268,6,48310,1097771,-1,-8.9127,39.722,1074,28,1,1711288014,1758753241,0,2026-01-23,ACTIVE
LTE,268,6,48310,1097740,-1,-8.9199,39.7069,1284,31,1,1711288034,1746998249,0,2026-01-23,ACTIVE
LTE,268,6,48310,1107223,-1,-8.8782,39.7377,1776,17,1,1711292042,1758753241,0,2026-01-23,ACTIVE
LTE,268,6,48310,1691179,-1,-8.8598,39.7381,1297,33,1,1711292082,1746998249,0,2026-01-23,ACTIVE
LTE,268,6,48310,1101611,-1,-8.809,39.7224,1004,28,1,1711292312,1746998250,0,2026-01-23,ACTIVE
LTE,268,6,48310,340265,-1,-8.8023,39.7227,630,25,1,1711292332,1746998250,0,2026-01-23,ACTIVE
LTE,268,6,48310,1101609,-1,-8.7856,39.727,1212,37,1,1711292372,1746998250,0,2026-01-23,ACTIVE
LTE,268,6,48310,1095210,-1,-8.7718,39.7351,500,26,1,1711292432,1746998250,0,2026-01-23,ACTIVE
LTE,268,6,48310,1104140,-1,-8.7243,39.7301,2832,49,1,1711292662,1751217796,0,2026-01-23,ACTIVE
LTE,268,6,48310,1118743,-1,-8.7152,39.7213,1711,50,1,1711292692,1748200952,0,2026-01-23,ACTIVE
LTE,268,6,48310,1118742,-1,-8.6989,39.6999,1964,24,1,1711292762,1751217796,0,2026-01-23,ACTIVE
LTE,268,6,48310,832553,-1,-8.6969,39.6482,1314,28,1,1711292972,1751217795,0,2026-01-23,ACTIVE
LTE,268,6,48310,832524,-1,-8.6987,39.635,1000,12,1,1711293012,1751217795,0,2026-01-23,ACTIVE
LTE,268,6,48310,832554,-1,-8.6985,39.6367,1395,50,1,1711293022,1751217795,0,2026-01-23,ACTIVE
LTE,268,6,48310,841515,-1,-8.6894,39.6196,1390,30,1,1711293062,1751217795,0,2026-01-23,ACTIVE
LTE,268,6,48310,1106455,-1,-8.6589,39.5821,1392,30,1,1711293192,1748200891,0,2026-01-23,ACTIVE
LTE,268,6,48310,1110294,-1,-8.6713,39.5085,1095,50,1,1711293482,1748200954,0,2026-01-23,ACTIVE
LTE,268,6,48740,1489961,-1,-8.6947,39.8835,1246,26,1,1711546887,1751217798,0,2026-01-23,ACTIVE
LTE,268,6,48740,2007082,-1,-8.7184,39.843,1280,50,1,1711547041,1751217797,0,2026-01-23,ACTIVE
LTE,268,6,48740,1991691,-1,-8.7197,39.8309,1000,12,1,1711547092,1751217797,0,2026-01-23,ACTIVE
LTE,268,6,48310,1113099,-1,-8.7225,39.8105,1000,14,1,1711547170,1751217797,0,2026-01-23,ACTIVE
LTE,268,6,48310,1113109,-1,-8.7298,39.7973,1481,50,1,1711547182,1751217797,0,2026-01-23,ACTIVE
LTE,268,6,48310,1113111,-1,-8.739,39.7818,1582,28,1,1711547259,1751217797,0,2026-01-23,ACTIVE
